order_id,order_date,customer_name,region,sales_rep,product_category,product_name,unit_price,quantity,total_amount,order_status
ORD01258,20-12-2024,Ananya Desai,West,Divya Menon,Sports,Cricket Bat,3364.24,1,4709.94,Delivered
ORD00822,21-12-2024,Sonal Nair,South,Divya Menon,Electronics,Tablet,9686.65,1,13561.31,Delivered
ORD01135,22-12-2024,Tarun Rao,Central,Sneha Iyer,Clothing,T-Shirt,3765.28,2,10542.78,Delivered
ORD01298,22-12-2024,Manish Patel,West,Sneha Iyer,Furniture,Office Chair,13145.56,1,18403.78,Delivered
ORD02114,22-12-2024,Meera Kumar,East,Neha Reddy,Electronics,Headphones,49058.48,2,137363.74,Delivered
ORD00663,23-12-2024,Shreya Joshi,West,Divya Menon,Clothing,Jacket,1880.01,1,2632.01,Pending
ORD00316,23-12-2024,Rahul Kapoor,West,Priya Nair,Electronics,Laptop,41048.69,2,114936.33,Cancelled
ORD00315,23-12-2024,Meera Shah,Central,Priya Nair,Furniture,Bookshelf,4108.46,2,11503.69,Delivered
ORD02104,23-12-2024,Kavya Rao,South,Neha Reddy,Electronics,Headphones,37546.74,5,262827.18,Cancelled
ORD01916,23-12-2024,Rajesh Joshi,East,Karan Verma,Electronics,Smartwatch,70761.39,1,99065.95,Delivered
ORD02129,24-12-2024,Pooja Kumar,Central,Anjali Gupta,Clothing,T-Shirt,2021.01,1,2829.41,Cancelled
ORD00016,24-12-2024,Tarun Rao,East,Divya Menon,Electronics,Headphones,34558.06,1,48381.28,Delivered
ORD02168,25-12-2024,Shreya Malhotra,Central,Sneha Iyer,Electronics,Laptop,79249.97,1,110949.96,Delivered
ORD00072,25-12-2024,Ananya Shah,Central,Priya Nair,Clothing,T-Shirt,3628.44,1,5079.82,Cancelled
ORD00457,25-12-2024,Anita Shah,East,Aarav Sharma,Groceries,Atta 10kg,806.24,1,1128.74,Delivered
ORD01623,25-12-2024,Kavya Joshi,North,Anjali Gupta,Furniture,Sofa,9397.84,1,13156.98,Delivered
ORD02458,26-12-2024,Manish Kapoor,Central,Vikram Singh,Furniture,Sofa,22433.64,1,31407.1,Delivered
ORD00497,26-12-2024,Vivek Malhotra,North,Sneha Iyer,Clothing,Jacket,615.8,1,862.12,Delivered
ORD01865,26-12-2024,Sonal Kumar,West,Sneha Iyer,Clothing,T-Shirt,1039.91,1,1455.87,Cancelled
ORD02120,26-12-2024,Rajesh Joshi,West,Anjali Gupta,Furniture,Office Chair,10706.08,2,29977.02,Delivered
ORD01248,26-12-2024,Sonal Joshi,West,Karan Verma,Electronics,Tablet,25495.61,1,35693.85,Cancelled
ORD00056,26-12-2024,Aditi Reddy,West,Aarav Sharma,Clothing,Jacket,2500.13,3,10500.55,Cancelled
ORD01212,26-12-2024,Sanjay Shah,West,Karan Verma,Electronics,Smartwatch,34316.05,1,48042.47,Delivered
ORD00977,27-12-2024,Meera Shah,West,Divya Menon,Electronics,Tablet,18458.52,1,25841.93,Cancelled
ORD00393,27-12-2024,Kavya Reddy,East,Rohan Mehta,Electronics,Laptop,26851.5,2,75184.2,Delivered
ORD01250,27-12-2024,Suresh Nair,Central,Karan Verma,Furniture,Bookshelf,6321.8,2,17701.04,Delivered
ORD01486,28-12-2024,Nikhil Patel,West,Arjun Rao,Sports,Cricket Bat,1893.15,2,5300.82,Delivered
ORD00117,28-12-2024,Sonal Joshi,Central,Neha Reddy,Electronics,Tablet,49045.86,1,68664.2,Delivered
ORD01442,28-12-2024,Vivek Kumar,East,Aarav Sharma,Groceries,Atta 10kg,1634.62,1,2288.47,Delivered
ORD01945,29-12-2024,Kavya Desai,West,Priya Nair,Groceries,Spices Pack,324.73,1,454.62,Delivered
ORD00403,29-12-2024,Riya Shah,East,Priya Nair,Furniture,Office Chair,13992.07,1,19588.9,Delivered
ORD01066,29-12-2024,Kavya Kumar,East,Neha Reddy,Electronics,Smartphone,66968.67,2,187512.28,Delivered
ORD01077,29-12-2024,Gaurav Nair,South,Vikram Singh,Electronics,Smartwatch,34358.11,2,96202.71,Delivered
ORD01463,30-12-2024,Suresh Joshi,North,Karan Verma,Electronics,Smartphone,9085.38,1,12719.53,Delivered
ORD00690,30-12-2024,Rajesh Desai,West,Anjali Gupta,Electronics,Laptop,67547.16,1,94566.02,Delivered
ORD00418,30-12-2024,Suresh Desai,North,Rohan Mehta,Groceries,Atta 10kg,196.84,1,275.58,Delivered
ORD00894,31-12-2024,Sonal Malhotra,South,Rohan Mehta,Electronics,Laptop,54257.65,1,75960.71,Delivered
ORD01312,31-12-2024,Sanjay Patel,East,Arjun Rao,Groceries,Rice 5kg,325.38,1,455.53,Delivered
ORD01341,31-12-2024,Isha Kapoor,East,Priya Nair,Furniture,Sofa,9020.26,1,12628.36,Delivered
ORD00540,01-01-2025,Anita Malhotra,West,Priya Nair,Electronics,Smartphone,44660.45,1,44660.45,Delivered
ORD01624,01-01-2025,Suresh Malhotra,South,Neha Reddy,Sports,Football,2346.25,1,2346.25,Pending
ORD02261,01-01-2025,Riya Desai,West,Aarav Sharma,Sports,Yoga Mat,4908.48,1,4908.48,Delivered
ORD00997,01-01-2025,Ananya Joshi,East,Neha Reddy,Electronics,Headphones,54431.65,1,54431.65,Delivered
ORD00448,01-01-2025,Meera Malhotra,West,Aarav Sharma,Electronics,Headphones,60791.26,1,60791.26,Delivered
ORD01851,01-01-2025,Anita Desai,South,Karan Verma,Furniture,Bookshelf,10089.93,1,10089.93,Pending
ORD00641,01-01-2025,Isha Reddy,West,Sneha Iyer,Clothing,Jacket,2044.8,1,2044.8,Delivered
ORD02422,02-01-2025,Tarun Shah,West,Sneha Iyer,Electronics,Tablet,78712.47,1,78712.47,Pending
ORD02001,02-01-2025,Ananya Joshi,North,Priya Nair,Electronics,Tablet,27114.68,1,27114.68,Delivered
ORD01557,03-01-2025,Manish Malhotra,North,Karan Verma,Groceries,Spices Pack,240.23,1,240.23,Delivered
ORD02284,04-01-2025,Rahul Joshi,South,Anjali Gupta,Electronics,Tablet,59171.63,1,59171.63,Cancelled
ORD01339,04-01-2025,Isha Rao,West,Sneha Iyer,Clothing,Jeans,3298.04,1,3298.04,Delivered
ORD01118,04-01-2025,Rahul Nair,Central,Priya Nair,Electronics,Headphones,34749.89,1,34749.89,Delivered
ORD00412,05-01-2025,Sanjay Shah,North,Rohan Mehta,Clothing,Jeans,3850.59,1,3850.59,Pending
ORD01660,05-01-2025,Rajesh Shah,North,Rohan Mehta,Sports,Football,7126.99,2,14253.98,Delivered
ORD01996,05-01-2025,Rajesh Rao,Central,Neha Reddy,Groceries,Cooking Oil 1L,1881.89,1,1881.89,Delivered
ORD00475,05-01-2025,Vivek Patel,South,Anjali Gupta,Furniture,Office Chair,16300.79,1,16300.79,Cancelled
ORD00167,05-01-2025,Isha Kapoor,Central,Aarav Sharma,Electronics,Tablet,18431.65,1,18431.65,Delivered
ORD00726,06-01-2025,Vivek Malhotra,Central,Aarav Sharma,Sports,Yoga Mat,2190,2,4380,Delivered
ORD02432,06-01-2025,Kavya Rao,East,Vikram Singh,Clothing,Jacket,1547.33,1,1547.33,Delivered
ORD00677,07-01-2025,Aditi Reddy,South,Priya Nair,Sports,Yoga Mat,2553.44,1,2553.44,Pending
ORD00017,08-01-2025,Tarun Nair,South,Sneha Iyer,Electronics,Laptop,33499.22,1,33499.22,Delivered
ORD00123,08-01-2025,Riya Kapoor,East,Divya Menon,Groceries,Spices Pack,699.2,1,699.2,Delivered
ORD01052,08-01-2025,Tarun Malhotra,South,Neha Reddy,Furniture,Sofa,11331.53,2,22663.06,Pending
ORD01683,08-01-2025,Pooja Kumar,East,Priya Nair,Sports,Yoga Mat,3501.79,1,3501.79,Delivered
ORD01155,08-01-2025,Vivek Desai,West,Arjun Rao,Electronics,Smartphone,57708.8,1,57708.8,Pending
ORD01781,08-01-2025,Suresh Desai,East,Karan Verma,Groceries,Atta 10kg,965.94,2,1931.88,Delivered
ORD02257,09-01-2025,Ananya Kumar,West,Anjali Gupta,Clothing,Jeans,3717.5,1,3717.5,Delivered
ORD00177,09-01-2025,Anita Patel,Central,Anjali Gupta,Electronics,Tablet,9324.26,1,9324.26,Delivered
ORD01503,09-01-2025,Shreya Rao,South,Priya Nair,Clothing,T-Shirt,1737.1,1,1737.1,Pending
ORD02141,09-01-2025,Ananya Malhotra,Central,Divya Menon,Groceries,Rice 5kg,2371.92,1,2371.92,Cancelled
ORD00369,09-01-2025,Aditi Kumar,West,Neha Reddy,Groceries,Spices Pack,2456.57,1,2456.57,Delivered
ORD00901,09-01-2025,Rahul Kumar,East,Karan Verma,Sports,Dumbbells Set,2376.18,1,2376.18,Pending
ORD00870,09-01-2025,Nikhil Nair,North,Divya Menon,Groceries,Spices Pack,850.58,1,850.58,Delivered
ORD01176,09-01-2025,Kavya Desai,South,Arjun Rao,Electronics,Laptop,68320.86,2,136641.72,Pending
ORD01513,09-01-2025,Ananya Reddy,West,Priya Nair,Sports,Yoga Mat,2245.63,1,2245.63,Delivered
ORD01174,10-01-2025,Rahul Nair,Central,Anjali Gupta,Electronics,Smartwatch,3495.49,2,6990.98,Cancelled
ORD01593,10-01-2025,Gaurav Rao,North,Divya Menon,Electronics,Smartphone,70392.98,2,140785.96,Delivered
ORD00957,11-01-2025,Aditi Nair,Central,Priya Nair,Furniture,Sofa,3929.78,1,3929.78,Cancelled
ORD02048,11-01-2025,Isha Desai,West,Arjun Rao,Electronics,Laptop,24645.01,1,24645.01,Delivered
ORD02387,11-01-2025,Aditi Patel,North,Karan Verma,Clothing,T-Shirt,1837.26,1,1837.26,Delivered
ORD00081,11-01-2025,Riya Nair,West,Neha Reddy,Electronics,Tablet,13923.01,1,13923.01,Delivered
ORD01869,13-01-2025,Gaurav Kumar,West,Arjun Rao,Sports,Yoga Mat,1500.12,1,1500.12,Delivered
ORD00382,13-01-2025,Riya Kapoor,East,Arjun Rao,Clothing,Jeans,3986.54,1,3986.54,Delivered
ORD02241,13-01-2025,Kavya Kumar,North,Karan Verma,Electronics,Smartphone,69270.18,1,69270.18,Delivered
ORD00838,13-01-2025,Nikhil Patel,North,Priya Nair,Clothing,Jacket,3884.88,2,7769.76,Delivered
ORD01178,13-01-2025,Nikhil Shah,South,Vikram Singh,Sports,Dumbbells Set,1518.45,1,1518.45,Cancelled
ORD00132,14-01-2025,Kavya Joshi,Central,Priya Nair,Furniture,Bookshelf,22278.68,1,22278.68,Delivered
ORD00043,14-01-2025,Aditi Rao,East,Aarav Sharma,Electronics,Tablet,44558.11,3,133674.33,Delivered
ORD01704,14-01-2025,Aditi Reddy,South,Rohan Mehta,Groceries,Atta 10kg,2312.43,1,2312.43,Cancelled
ORD02223,14-01-2025,Ananya Patel,East,Priya Nair,Furniture,Sofa,6040.2,1,6040.2,Delivered
ORD01694,14-01-2025,Riya Kumar,North,Vikram Singh,Electronics,Headphones,4709.89,1,4709.89,Pending
ORD01841,14-01-2025,Aditi Malhotra,North,Vikram Singh,Electronics,Laptop,57433.65,2,114867.3,Pending
ORD02030,14-01-2025,Riya Nair,Central,Priya Nair,Clothing,Jeans,2296.21,2,4592.42,Delivered
ORD02153,15-01-2025,Rahul Kapoor,South,Anjali Gupta,Electronics,Headphones,44600.06,1,44600.06,Cancelled
ORD00872,15-01-2025,Aditi Reddy,East,Divya Menon,Groceries,Atta 10kg,1954.91,1,1954.91,Delivered
ORD02216,15-01-2025,Shreya Kapoor,Central,Sneha Iyer,Sports,Cricket Bat,4591.04,1,4591.04,Delivered
ORD02202,15-01-2025,Anita Joshi,North,Neha Reddy,Groceries,Atta 10kg,170.36,1,170.36,Pending
ORD00876,16-01-2025,Ananya Malhotra,South,Priya Nair,Groceries,Spices Pack,790.52,2,1581.04,Delivered
ORD01356,16-01-2025,Shreya Reddy,North,Vikram Singh,Groceries,Atta 10kg,706.15,1,706.15,Cancelled
ORD01126,16-01-2025,Meera Shah,North,Aarav Sharma,Sports,Yoga Mat,4789.24,2,9578.48,Delivered
ORD02482,17-01-2025,Suresh Rao,West,Sneha Iyer,Clothing,Formal Shirt,3702.27,1,3702.27,Delivered
ORD01715,17-01-2025,Tarun Reddy,South,Neha Reddy,Furniture,Bookshelf,23018.75,1,23018.75,Delivered
ORD01629,18-01-2025,Gaurav Kapoor,North,Vikram Singh,Groceries,Cooking Oil 1L,877.24,1,877.24,Cancelled
ORD00905,18-01-2025,Sonal Shah,West,Karan Verma,Clothing,Jacket,488.91,2,977.82,Delivered
ORD02256,19-01-2025,Manish Shah,East,Divya Menon,Clothing,T-Shirt,441.48,1,441.48,Cancelled
ORD00190,19-01-2025,Riya Kapoor,Central,Anjali Gupta,Furniture,Office Chair,16379.06,3,49137.18,Delivered
ORD02126,19-01-2025,Gaurav Desai,West,Vikram Singh,Electronics,Headphones,23037.93,2,46075.86,Delivered
ORD01799,19-01-2025,Nikhil Nair,East,Neha Reddy,Sports,Football,623.02,1,623.02,Delivered
ORD02165,20-01-2025,Rahul Patel,Central,Karan Verma,Electronics,Smartwatch,68864.71,1,68864.71,Delivered
ORD02134,20-01-2025,Shreya Shah,North,Priya Nair,Sports,Dumbbells Set,1444.9,1,1444.9,Delivered
ORD00651,21-01-2025,Meera Nair,Central,Anjali Gupta,Clothing,Jacket,697.26,1,697.26,Delivered
ORD00018,21-01-2025,Pooja Kumar,South,Priya Nair,Furniture,Office Chair,24946.9,1,24946.9,Delivered
ORD00685,21-01-2025,Tarun Kapoor,South,Anjali Gupta,Groceries,Cooking Oil 1L,2060.54,2,4121.08,Cancelled
ORD01729,21-01-2025,Manish Rao,West,Karan Verma,Groceries,Atta 10kg,365.2,2,730.4,Pending
ORD00922,21-01-2025,Anita Reddy,Central,Rohan Mehta,Clothing,Jeans,2371.42,1,2371.42,Delivered
ORD00737,21-01-2025,Vivek Joshi,North,Neha Reddy,Groceries,Spices Pack,1304.49,1,1304.49,Delivered
ORD00375,21-01-2025,Sonal Nair,South,Anjali Gupta,Electronics,Laptop,59732.59,1,59732.59,Delivered
ORD01362,21-01-2025,Manish Shah,South,Aarav Sharma,Electronics,Smartphone,53150.63,1,53150.63,Cancelled
ORD02453,22-01-2025,Shreya Reddy,East,Vikram Singh,Clothing,Jacket,2787.81,1,2787.81,Delivered
ORD01403,23-01-2025,Isha Patel,East,Vikram Singh,Electronics,Headphones,51379.35,1,51379.35,Cancelled
ORD00692,23-01-2025,Riya Desai,South,Arjun Rao,Sports,Football,3014.1,1,3014.1,Delivered
ORD01659,23-01-2025,Sanjay Patel,South,Divya Menon,Sports,Yoga Mat,6459.59,2,12919.18,Delivered
ORD02158,23-01-2025,Gaurav Kumar,North,Anjali Gupta,Electronics,Smartwatch,14736.75,3,44210.25,Delivered
ORD01175,23-01-2025,Shreya Rao,South,Neha Reddy,Clothing,Formal Shirt,2176.63,1,2176.63,Cancelled
ORD00575,24-01-2025,Pooja Rao,East,Arjun Rao,Furniture,Office Chair,11728.66,2,23457.32,Delivered
ORD01365,24-01-2025,Rahul Kapoor,West,Karan Verma,Furniture,Study Table,8271.51,1,8271.51,Delivered
ORD01589,24-01-2025,Suresh Nair,South,Rohan Mehta,Electronics,Tablet,4742.54,1,4742.54,Pending
ORD01277,24-01-2025,Suresh Nair,North,Anjali Gupta,Electronics,Headphones,48880.02,1,48880.02,Delivered
ORD00222,25-01-2025,Anita Kumar,South,Anjali Gupta,Clothing,Jacket,1026.79,1,1026.79,Delivered
ORD01858,26-01-2025,Sanjay Malhotra,South,Karan Verma,Sports,Cricket Bat,570.93,1,570.93,Delivered
ORD00010,26-01-2025,Kavya Malhotra,South,Arjun Rao,Clothing,T-Shirt,2581.46,2,5162.92,Delivered
ORD00157,26-01-2025,Suresh Kumar,North,Anjali Gupta,Clothing,Jacket,777.75,1,777.75,Delivered
ORD01181,26-01-2025,Kavya Kapoor,South,Divya Menon,Sports,Dumbbells Set,2031.63,1,2031.63,Delivered
ORD01931,26-01-2025,Sonal Shah,West,Sneha Iyer,Furniture,Study Table,5098.98,5,25494.9,Pending
ORD00616,26-01-2025,Amit Kapoor,North,Priya Nair,Furniture,Sofa,16149.42,1,16149.42,Delivered
ORD01667,26-01-2025,Isha Patel,Central,Karan Verma,Groceries,Rice 5kg,577.48,2,1154.96,Delivered
ORD00730,27-01-2025,Tarun Joshi,South,Anjali Gupta,Groceries,Rice 5kg,2046.24,1,2046.24,Delivered
ORD02397,28-01-2025,Meera Kapoor,East,Neha Reddy,Sports,Dumbbells Set,4623.83,1,4623.83,Delivered
ORD01488,28-01-2025,Shreya Rao,Central,Arjun Rao,Groceries,Cooking Oil 1L,520.42,1,520.42,Delivered
ORD00724,28-01-2025,Ananya Kapoor,North,Priya Nair,Clothing,Jacket,582.89,1,582.89,Delivered
ORD00791,28-01-2025,Manish Nair,East,Aarav Sharma,Groceries,Spices Pack,232.86,1,232.86,Delivered
ORD02365,29-01-2025,Anita Joshi,West,Aarav Sharma,Sports,Yoga Mat,4913.82,1,4913.82,Delivered
ORD02032,29-01-2025,Sonal Rao,South,Neha Reddy,Electronics,Smartphone,41758.37,2,83516.74,Pending
ORD00306,29-01-2025,Shreya Shah,South,Anjali Gupta,Groceries,Rice 5kg,2006.11,1,2006.11,Delivered
ORD02200,29-01-2025,Shreya Shah,East,Aarav Sharma,Electronics,Headphones,10945.8,1,10945.8,Delivered
ORD00675,29-01-2025,Anita Kumar,West,Arjun Rao,Electronics,Headphones,50446.29,1,50446.29,Cancelled
ORD00888,29-01-2025,Meera Malhotra,South,Karan Verma,Furniture,Study Table,7469.73,5,37348.65,Delivered
ORD00915,30-01-2025,Gaurav Malhotra,Central,Anjali Gupta,Clothing,Jeans,2913.43,1,2913.43,Pending
ORD01211,30-01-2025,Riya Kapoor,West,Divya Menon,Electronics,Smartphone,64536.3,2,129072.6,Delivered
ORD01272,30-01-2025,Anita Shah,North,Karan Verma,Electronics,Headphones,57225.86,1,57225.86,Pending
ORD01972,30-01-2025,Vivek Reddy,Central,Karan Verma,Electronics,Tablet,79276.55,2,158553.1,Cancelled
ORD00218,31-01-2025,Nikhil Patel,South,Aarav Sharma,Electronics,Laptop,53377.99,3,160133.97,Delivered
ORD00049,31-01-2025,Kavya Joshi,East,Arjun Rao,Sports,Cricket Bat,711.84,3,2135.52,Delivered
ORD00891,31-01-2025,Pooja Malhotra,Central,Aarav Sharma,Clothing,Jacket,2772.52,1,2772.52,Pending
ORD00615,31-01-2025,Rahul Kumar,Central,Rohan Mehta,Clothing,T-Shirt,2621.9,3,7865.7,Delivered
ORD02009,31-01-2025,Nikhil Joshi,East,Neha Reddy,Furniture,Study Table,15596.9,1,15596.9,Delivered
ORD02239,31-01-2025,Rahul Kumar,Central,Anjali Gupta,Furniture,Sofa,15427.93,1,15427.93,Delivered
ORD00228,31-01-2025,Meera Patel,East,Arjun Rao,Electronics,Smartwatch,6200.94,1,6200.94,Delivered
ORD00742,01-02-2025,Rajesh Kumar,Central,Priya Nair,Groceries,Cooking Oil 1L,2135.69,1,2135.69,Delivered
ORD01473,01-02-2025,Isha Patel,Central,Anjali Gupta,Furniture,Sofa,15057.67,2,30115.34,Delivered
ORD00331,01-02-2025,Suresh Rao,West,Anjali Gupta,Furniture,Office Chair,18800.71,1,18800.71,Cancelled
ORD01675,01-02-2025,Rajesh Kapoor,West,Anjali Gupta,Sports,Cricket Bat,992.89,1,992.89,Delivered
ORD01531,01-02-2025,Rahul Reddy,West,Karan Verma,Clothing,Formal Shirt,2984.73,1,2984.73,Pending
ORD01053,02-02-2025,Aditi Patel,Central,Karan Verma,Electronics,Laptop,14075.63,1,14075.63,Delivered
ORD00436,02-02-2025,Vivek Malhotra,West,Divya Menon,Electronics,Tablet,79177.19,2,158354.38,Delivered
ORD01471,02-02-2025,Ananya Kumar,West,Karan Verma,Electronics,Laptop,11933.2,2,23866.4,Pending
ORD00471,02-02-2025,Suresh Joshi,East,Rohan Mehta,Groceries,Atta 10kg,205.7,1,205.7,Delivered
ORD02099,03-02-2025,Sonal Malhotra,East,Priya Nair,Electronics,Smartphone,60184.46,1,60184.46,Delivered
ORD02075,03-02-2025,Nikhil Patel,South,Aarav Sharma,Electronics,Headphones,53603.4,1,53603.4,Delivered
ORD01244,04-02-2025,Gaurav Reddy,West,Rohan Mehta,Electronics,Headphones,45175.41,1,45175.41,Delivered
ORD00027,04-02-2025,Amit Patel,Central,Rohan Mehta,Furniture,Bookshelf,3701.36,1,3701.36,Cancelled
ORD01634,04-02-2025,Nikhil Reddy,Central,Arjun Rao,Electronics,Tablet,60021.49,2,120042.98,Cancelled
ORD02182,04-02-2025,Aditi Kumar,Central,Arjun Rao,Clothing,Jacket,1325.51,1,1325.51,Delivered
ORD00020,04-02-2025,Riya Reddy,East,Aarav Sharma,Clothing,Formal Shirt,2093.08,5,10465.4,Cancelled
ORD01658,06-02-2025,Nikhil Desai,West,Arjun Rao,Electronics,Headphones,8490.98,2,16981.96,Pending
ORD00765,06-02-2025,Suresh Malhotra,Central,Divya Menon,Clothing,Formal Shirt,1894.56,1,1894.56,Delivered
ORD00019,06-02-2025,Sonal Rao,West,Vikram Singh,Clothing,T-Shirt,2162.03,5,10810.15,Delivered
ORD01637,07-02-2025,Pooja Patel,East,Divya Menon,Electronics,Smartphone,70065.66,1,70065.66,Delivered
ORD01758,07-02-2025,Vivek Patel,South,Sneha Iyer,Sports,Yoga Mat,7577.11,5,37885.55,Delivered
ORD00467,08-02-2025,Meera Kumar,North,Aarav Sharma,Clothing,Jeans,2118.46,1,2118.46,Pending
ORD02452,08-02-2025,Suresh Reddy,West,Anjali Gupta,Electronics,Laptop,5651.49,1,5651.49,Delivered
ORD02064,08-02-2025,Anita Joshi,West,Divya Menon,Electronics,Smartwatch,4444.32,1,4444.32,Pending
ORD02446,08-02-2025,Shreya Kumar,North,Karan Verma,Groceries,Spices Pack,1157.12,2,2314.24,Delivered
ORD01380,08-02-2025,Shreya Shah,East,Neha Reddy,Electronics,Headphones,71872.31,1,71872.31,Delivered
ORD01800,09-02-2025,Tarun Shah,East,Vikram Singh,Clothing,Jacket,3232.63,3,9697.89,Cancelled
ORD02074,09-02-2025,Sonal Patel,Central,Sneha Iyer,Groceries,Atta 10kg,249.34,2,498.68,Cancelled
ORD01604,10-02-2025,Rahul Malhotra,Central,Neha Reddy,Electronics,Smartwatch,15247.48,1,15247.48,Cancelled
ORD02485,10-02-2025,Gaurav Desai,South,Sneha Iyer,Furniture,Bookshelf,17044.68,1,17044.68,Delivered
ORD02480,10-02-2025,Meera Joshi,East,Sneha Iyer,Sports,Football,2468.6,1,2468.6,Delivered
ORD01237,10-02-2025,Isha Patel,North,Rohan Mehta,Furniture,Study Table,12838.88,1,12838.88,Delivered
ORD00099,10-02-2025,Ananya Rao,North,Aarav Sharma,Electronics,Tablet,78817.61,2,157635.22,Cancelled
ORD00320,11-02-2025,Rajesh Patel,South,Vikram Singh,Electronics,Smartwatch,13144.32,2,26288.64,Delivered
ORD00245,11-02-2025,Nikhil Malhotra,South,Anjali Gupta,Electronics,Smartwatch,23506.15,1,23506.15,Cancelled
ORD00033,11-02-2025,Amit Shah,West,Aarav Sharma,Sports,Football,339.92,1,339.92,Delivered
ORD00632,12-02-2025,Tarun Desai,West,Arjun Rao,Electronics,Smartphone,65699.11,2,131398.22,Pending
ORD00084,13-02-2025,Rajesh Reddy,West,Aarav Sharma,Furniture,Sofa,6188.41,2,12376.82,Cancelled
ORD01313,13-02-2025,Aditi Kapoor,South,Divya Menon,Electronics,Laptop,17242.96,1,17242.96,Cancelled
ORD01170,13-02-2025,Rahul Kumar,North,Vikram Singh,Sports,Dumbbells Set,4069.82,1,4069.82,Delivered
ORD00162,13-02-2025,Tarun Nair,East,Priya Nair,Groceries,Atta 10kg,1363.37,2,2726.74,Delivered
ORD00807,14-02-2025,Gaurav Kumar,North,Rohan Mehta,Furniture,Study Table,8589.06,1,8589.06,Delivered
ORD00926,14-02-2025,Kavya Kumar,East,Karan Verma,Groceries,Cooking Oil 1L,1476.71,2,2953.42,Cancelled
ORD00339,15-02-2025,Anita Malhotra,West,Arjun Rao,Groceries,Rice 5kg,928.46,2,1856.92,Pending
ORD00374,15-02-2025,Tarun Nair,North,Aarav Sharma,Furniture,Office Chair,5960.66,1,5960.66,Delivered
ORD01311,15-02-2025,Kavya Desai,North,Aarav Sharma,Electronics,Smartwatch,16380.72,1,16380.72,Delivered
ORD00917,15-02-2025,Pooja Rao,North,Neha Reddy,Electronics,Tablet,33484.44,1,33484.44,Delivered
ORD02388,15-02-2025,Shreya Kapoor,South,Vikram Singh,Furniture,Office Chair,14282.34,2,28564.68,Delivered
ORD00970,16-02-2025,Tarun Reddy,North,Vikram Singh,Furniture,Office Chair,4173.41,1,4173.41,Delivered
ORD01109,16-02-2025,Anita Kumar,South,Vikram Singh,Furniture,Study Table,17012.79,2,34025.58,Delivered
ORD00584,16-02-2025,Shreya Reddy,South,Vikram Singh,Clothing,Jeans,784.48,3,2353.44,Pending
ORD00942,16-02-2025,Riya Shah,East,Aarav Sharma,Electronics,Laptop,13038.65,2,26077.3,Cancelled
ORD02102,17-02-2025,Pooja Reddy,North,Divya Menon,Furniture,Bookshelf,24723.81,3,74171.43,Delivered
ORD00377,17-02-2025,Aditi Reddy,South,Arjun Rao,Groceries,Cooking Oil 1L,2416.04,1,2416.04,Delivered
ORD02050,17-02-2025,Gaurav Reddy,East,Aarav Sharma,Sports,Football,3806.26,1,3806.26,Delivered
ORD02106,17-02-2025,Pooja Nair,East,Rohan Mehta,Sports,Football,1627.9,1,1627.9,Delivered
ORD01731,18-02-2025,Kavya Kapoor,West,Neha Reddy,Furniture,Office Chair,13613.9,1,13613.9,Delivered
ORD02492,18-02-2025,Aditi Desai,East,Priya Nair,Sports,Yoga Mat,6194.03,1,6194.03,Cancelled
ORD00220,19-02-2025,Sonal Kumar,North,Vikram Singh,Sports,Yoga Mat,5537.75,1,5537.75,Cancelled
ORD00820,19-02-2025,Nikhil Patel,Central,Divya Menon,Groceries,Spices Pack,1826.99,1,1826.99,Delivered
ORD02392,19-02-2025,Rajesh Rao,North,Priya Nair,Furniture,Bookshelf,10556.97,1,10556.97,Delivered
ORD00450,19-02-2025,Pooja Shah,South,Anjali Gupta,Groceries,Rice 5kg,1457.88,2,2915.76,Pending
ORD02337,19-02-2025,Rajesh Desai,Central,Karan Verma,Clothing,Formal Shirt,893.24,1,893.24,Pending
ORD00630,19-02-2025,Pooja Nair,East,Divya Menon,Electronics,Smartwatch,61003.18,1,61003.18,Cancelled
ORD01793,20-02-2025,Sanjay Nair,North,Arjun Rao,Electronics,Laptop,23580.26,1,23580.26,Cancelled
ORD00923,20-02-2025,Riya Malhotra,South,Karan Verma,Clothing,Formal Shirt,531.87,1,531.87,Delivered
ORD00912,20-02-2025,Pooja Desai,West,Karan Verma,Furniture,Sofa,21295.73,2,42591.46,Delivered
ORD02381,21-02-2025,Isha Desai,North,Priya Nair,Electronics,Tablet,75114.29,3,225342.87,Delivered
ORD01829,21-02-2025,Meera Rao,Central,Arjun Rao,Clothing,T-Shirt,3210.78,1,3210.78,Pending
ORD00665,21-02-2025,Nikhil Shah,East,Rohan Mehta,Clothing,Jeans,3333.26,1,3333.26,Delivered
ORD01706,21-02-2025,Tarun Reddy,Central,Karan Verma,Electronics,Smartphone,50834.03,1,50834.03,Pending
ORD00296,22-02-2025,Pooja Rao,North,Anjali Gupta,Furniture,Sofa,20105.43,1,20105.43,Delivered
ORD02095,22-02-2025,Meera Joshi,South,Divya Menon,Clothing,Formal Shirt,1974.2,1,1974.2,Cancelled
ORD01034,22-02-2025,Rajesh Desai,North,Anjali Gupta,Clothing,Formal Shirt,1587.91,3,4763.73,Pending
ORD01760,22-02-2025,Sonal Kumar,East,Arjun Rao,Sports,Dumbbells Set,3716.57,1,3716.57,Delivered
